host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified
434987,2011-03-10,"New York, New York, United States",within an hour,1.0,0.79,t,1.0,t,t
436599,2011-03-11,"New York, New York, United States",within a day,0.75,1.0,f,1.0,t,t
436642,2011-03-11,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
437578,2011-03-12,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
438133,2011-03-12,"New York, New York, United States",within a day,0.8,0.33,f,2.0,t,t
447754,2011-03-17,"New York, New York, United States",within a few hours,0.9,0.56,t,2.0,t,t
447895,2011-03-17,"New York, New York, United States",within a few hours,1.0,0.88,f,1.0,t,t
448312,2011-03-17,"New York, New York, United States",within an hour,1.0,0.93,t,2.0,t,t
449787,2011-03-18,"New York, New York, United States",within a day,0.78,0.55,f,1.0,t,f
453519,2011-03-20,"Brooklyn, New York, United States",a few days or more,0.0,0.47,f,1.0,t,t
454756,2011-03-21,"Brooklyn, New York, United States",within a day,1.0,0.5,f,1.0,t,t
457976,2011-03-23,"New York, New York, United States",within a few hours,1.0,0.6,t,1.0,t,t
465059,2011-03-26,"New York, New York, United States",within a day,1.0,0.0,f,1.0,t,t
465278,2011-03-26,"New York, New York, United States",within a few hours,0.88,0.5,f,1.0,t,t
473063,2011-03-30,"New York, New York, United States",within an hour,1.0,0.83,t,2.0,t,t
473113,2011-03-30,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
478771,2011-04-02,"New York, New York, United States",within an hour,1.0,0.24,f,1.0,t,t
482816,2011-04-04,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
489400,2011-04-06,"New York, New York, United States",within an hour,0.92,1.0,t,1.0,t,f
489950,2011-04-06,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,t
499896,2011-04-11,"New York, New York, United States",within an hour,1.0,0.85,f,2.0,t,t
502829,2011-04-12,"New York, New York, United States",within an hour,1.0,0.57,f,2.0,t,t
506779,2011-04-13,"New York, New York, United States",within an hour,1.0,0.4,f,3.0,t,t
507966,2011-04-14,"Port Chester, New York, United States",within a few hours,1.0,0.87,t,4.0,t,t
514261,2011-04-16,"New York, New York, United States",within a few hours,1.0,0.5,f,4.0,t,t
515095,2011-04-17,"New York, New York, United States",within a day,1.0,0.8,f,2.0,t,t
518821,2011-04-18,"New York, New York, United States",within an hour,0.94,0.98,t,0.0,t,f
518931,2011-04-18,"New York, New York, United States",within an hour,0.93,0.96,f,2.0,t,t
520189,2011-04-19,"New York, New York, United States",within an hour,1.0,0.83,t,1.0,t,t
521819,2011-04-19,"New York, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
521964,2011-04-19,"Brooklyn, New York, United States",within an hour,1.0,0.93,t,1.0,t,f
526105,2011-04-21,US,within a few hours,1.0,1.0,f,4.0,t,t
526805,2011-04-21,United Kingdom,within an hour,1.0,0.83,t,1.0,t,t
527811,2011-04-22,"New York, New York, United States",within an hour,1.0,0.99,t,1.0,t,t
529412,2011-04-23,"New York, New York, United States",within a few hours,1.0,0.71,t,1.0,t,t
538300,2011-04-27,"New York, New York, United States",a few days or more,0.2,0.0,f,1.0,t,t
539364,2011-04-27,"New York, New York, United States",within a few hours,1.0,0.0,f,1.0,t,t
547177,2011-04-30,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,t
547386,2011-04-30,Rockaway,within a day,1.0,0.33,f,1.0,t,t
551055,2011-05-02,"New York, New York, United States",within a day,1.0,0.93,t,3.0,t,t
552679,2011-05-02,"New York, New York, United States",within a day,1.0,0.54,t,1.0,t,t
555739,2011-05-03,"San Diego, California, United States",within a few hours,1.0,0.87,t,4.0,t,t
557034,2011-05-04,"New York, New York, United States",within an hour,1.0,0.8,f,0.0,t,t
557918,2011-05-04,"New York, New York, United States",within an hour,0.88,1.0,f,1.0,t,t
566838,2011-05-08,"New York, New York, United States",within an hour,1.0,0.97,t,2.0,t,t
567187,2011-05-08,"New York, New York, United States",within a few hours,1.0,0.5,f,1.0,t,t
568224,2011-05-08,"New York, New York, United States",within a few hours,1.0,0.92,f,0.0,t,t
568325,2011-05-08,Stockholm,within a day,0.86,0.5,f,1.0,t,f
568585,2011-05-08,"Massachusetts, United States",within an hour,1.0,0.65,t,3.0,t,f
570850,2011-05-09,"New York, New York, United States",within an hour,1.0,0.98,f,13.0,t,t
573065,2011-05-10,"New York, New York, United States",within a few hours,1.0,0.97,t,1.0,t,t
573868,2011-05-10,"New York, New York, United States",within an hour,1.0,0.98,f,0.0,t,t
579412,2011-05-11,"New York, New York, United States",within a day,0.5,0.75,t,1.0,t,t
580009,2011-05-11,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
585166,2011-05-13,"New York, New York, United States",within a few hours,0.9,0.55,f,1.0,t,t
587918,2011-05-14,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
588270,2011-05-14,"New York, New York, United States",within a few hours,0.87,0.98,f,2.0,t,t
591648,2011-05-15,"New York, New York, United States",within a few hours,0.86,1.0,f,2.0,t,t
592967,2011-05-16,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
596623,2011-05-17,"New York, New York, United States",within an hour,1.0,0.97,f,1.0,t,t
599076,2011-05-18,"Brooklyn, New York, United States",a few days or more,0.0,0.69,f,2.0,t,t
602359,2011-05-19,"New York, New York, United States",within a few hours,1.0,0.91,f,2.0,t,t
603493,2011-05-19,"Cupertino, California, United States",within an hour,1.0,0.91,t,1.0,t,t
605354,2011-05-19,"New York, New York, United States",within an hour,1.0,0.0,f,1.0,t,t
605463,2011-05-19,"New York, New York, United States",within a few hours,0.97,0.88,f,5.0,t,t
606154,2011-05-20,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
611109,2011-05-21,"New York, New York, United States",within an hour,0.9,0.83,t,2.0,t,t
611716,2011-05-22,"New York, New York, United States",within an hour,1.0,0.7,t,2.0,t,f
612551,2011-05-22,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
612563,2011-05-22,"Brooklyn, New York, United States",within an hour,1.0,0.93,t,1.0,t,t
612818,2011-05-22,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
616825,2011-05-23,"New York, New York, United States",within an hour,1.0,1.0,f,4.0,t,t
617537,2011-05-23,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
619942,2011-05-24,"New York, New York, United States",within an hour,1.0,1.0,t,6.0,t,t
622855,2011-05-24,"New York, New York, United States",within an hour,1.0,0.72,t,2.0,t,t
624441,2011-05-25,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
626289,2011-05-25,"New York, New York, United States",within a day,0.75,0.69,f,2.0,t,t
627217,2011-05-26,"New York, New York, United States",within an hour,0.85,0.98,f,4.0,t,t
627678,2011-05-26,"New York, New York, United States",within a day,0.5,0.0,f,2.0,t,t
632334,2011-05-27,"New York, New York, United States",a few days or more,0.33,1.0,f,1.0,t,t
634004,2011-05-27,"New York, New York, United States",within an hour,1.0,0.58,f,1.0,t,t
638721,2011-05-29,"New York, New York, United States",within a few hours,0.9,0.68,t,1.0,t,t
639033,2011-05-29,"Bloomfield, New Jersey, United States",within a few hours,1.0,1.0,f,1.0,t,t
642004,2011-05-30,"New York, New York, United States",within an hour,1.0,0.92,t,1.0,t,t
643120,2011-05-30,"New York, New York, United States",within an hour,1.0,0.95,t,4.0,t,t
643512,2011-05-30,"Brooklyn, New York, United States",within a few hours,1.0,1.0,f,1.0,t,t
645887,2011-05-31,"New York, New York, United States",within a day,1.0,1.0,t,3.0,t,t
653405,2011-06-01,"New York, New York, United States",within a few hours,1.0,0.91,t,1.0,t,f
655450,2011-06-02,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
655956,2011-06-02,"Brooklyn, New York, United States",within a day,0.5,0.25,f,1.0,t,t
660723,2011-06-03,"Jersey City, New Jersey, United States",within an hour,1.0,0.92,t,1.0,t,t
662432,2011-06-04,"New York, New York, United States",within a day,0.5,0.0,f,1.0,t,t
663384,2011-06-04,"Brooklyn, New York, United States",within an hour,1.0,0.67,f,1.0,t,f
663517,2011-06-04,"New York, New York, United States",within an hour,0.9,1.0,t,2.0,t,t
663879,2011-06-04,"New York, New York, United States",within an hour,1.0,0.67,f,2.0,t,t
669773,2011-06-06,"New York, New York, United States",a few days or more,0.0,1.0,f,1.0,t,f
671579,2011-06-06,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
679157,2011-06-08,"New York, New York, United States",within a day,1.0,0.64,f,1.0,t,t
680818,2011-06-08,"New York, New York, United States",within an hour,0.67,0.71,f,1.0,t,t
683027,2011-06-09,"New York, New York, United States",within a few hours,1.0,0.93,f,3.0,t,t
683180,2011-06-09,"New York, New York, United States",within a few hours,1.0,0.29,f,3.0,t,f
683230,2011-06-09,"New York, New York, United States",within a few hours,1.0,0.5,f,5.0,t,t
683387,2011-06-09,"New York, New York, United States",within a day,0.5,0.5,f,0.0,t,t
686494,2011-06-10,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
687062,2011-06-10,"New York, New York, United States",within an hour,1.0,0.9,f,1.0,t,t
687361,2011-06-10,"New York, New York, United States",a few days or more,0.43,0.0,f,0.0,t,t
689427,2011-06-11,"New York, New York, United States",within a day,1.0,0.9,t,1.0,t,t
690079,2011-06-11,"New York, New York, United States",within a day,0.9,0.0,f,1.0,t,t
697442,2011-06-13,"Brooklyn, New York, United States",within a day,0.93,0.62,t,3.0,t,t
699759,2011-06-14,"New York, New York, United States",within a day,1.0,0.81,t,1.0,t,t
700224,2011-06-14,"Santa Monica, California, United States",within an hour,1.0,0.52,t,5.0,t,t
705450,2011-06-15,"New York, New York, United States",within a day,1.0,0.5,f,1.0,t,f
706623,2011-06-15,"South Burlington, Vermont, United States",within a day,1.0,0.33,t,2.0,t,t
710916,2011-06-16,"New York, New York, United States",within an hour,1.0,0.83,t,2.0,t,f
712992,2011-06-17,"New York, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
716064,2011-06-18,"New York, New York, United States",within a day,1.0,0.15,f,2.0,t,t
718349,2011-06-19,"New York, New York, United States",within an hour,1.0,0.66,t,4.0,t,f
718630,2011-06-19,"New York, New York, United States",within an hour,1.0,0.0,f,1.0,t,t
720558,2011-06-19,"New York, New York, United States",within a few hours,1.0,0.5,f,2.0,t,t
722320,2011-06-20,US,within an hour,1.0,0.71,t,1.0,t,t
727084,2011-06-21,"New York, New York, United States",a few days or more,0.43,0.6,f,1.0,t,t
727459,2011-06-21,"Lisbon, Lisbon, Portugal",within a few hours,1.0,0.6,t,1.0,t,t
728477,2011-06-21,"New York, New York, United States",within a few hours,1.0,0.75,f,1.0,t,t
729279,2011-06-21,"New York, New York, United States",within an hour,1.0,0.97,t,1.0,t,t
729648,2011-06-22,"New York, New York, United States",within an hour,1.0,1.0,f,2.0,t,t
732535,2011-06-22,"New York, New York, United States",within a few hours,0.9,0.85,t,3.0,t,t
737845,2011-06-24,"New York, New York, United States",within a few hours,1.0,1.0,t,1.0,t,t
738918,2011-06-24,"New York, New York, United States",within a day,0.88,0.56,t,2.0,t,t
739539,2011-06-24,"New York, New York, United States",within an hour,1.0,0.92,t,2.0,t,t
740812,2011-06-24,"New York, New York, United States",within an hour,1.0,0.94,f,1.0,t,t
742100,2011-06-25,"New York, New York, United States",within a few hours,1.0,1.0,f,2.0,t,t
745486,2011-06-26,"New York, New York, United States",within an hour,1.0,0.52,t,1.0,t,t
747031,2011-06-26,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
756173,2011-06-28,"Brooklyn, New York, United States",within an hour,1.0,0.91,t,2.0,t,t
757166,2011-06-29,"New York, New York, United States",within a day,1.0,0.88,f,1.0,t,t
758152,2011-06-29,"New York, New York, United States",within a day,1.0,1.0,f,1.0,t,t
764093,2011-06-30,"New York, New York, United States",within a day,1.0,0.38,f,0.0,t,f
776290,2011-07-04,"New York, New York, United States",within a few hours,1.0,0.33,f,1.0,t,f
776490,2011-07-04,"New York, New York, United States",within a few hours,1.0,0.57,f,1.0,t,t
776645,2011-07-04,"New York, New York, United States",within an hour,1.0,0.63,f,1.0,t,t
778293,2011-07-04,"Brooklyn, New York, United States",within an hour,1.0,0.96,t,1.0,t,t
779474,2011-07-05,"New York, New York, United States",within a few hours,1.0,0.94,t,2.0,t,t
780477,2011-07-05,"New York, New York, United States",within a few hours,0.9,0.51,f,1.0,t,t
781674,2011-07-05,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
785524,2011-07-06,"New York, New York, United States",within an hour,0.98,0.88,t,2.0,t,t
791287,2011-07-07,"Las Vegas, Nevada, United States",within a few hours,1.0,1.0,f,2.0,t,t
793833,2011-07-08,"New York, New York, United States",within an hour,1.0,0.91,f,2.0,t,t
800223,2011-07-10,"New York, New York, United States",within an hour,1.0,0.82,f,2.0,t,t
801975,2011-07-10,"New York, New York, United States",within an hour,1.0,0.96,t,2.0,t,t
806010,2017-11-23,"New York, New York, United States",within an hour,1.0,0.64,f,0.0,t,t
806214,2011-07-11,"New York, New York, United States",within a day,0.67,0.74,f,2.0,t,t
806774,2011-07-11,"New York, New York, United States",within a day,0.5,0.36,f,1.0,t,t
807340,2011-07-11,"New York, New York, United States",within a day,1.0,0.79,f,0.0,t,f
807642,2011-07-11,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
810050,2011-07-12,"New York, New York, United States",within a few hours,0.9,0.67,f,2.0,t,t
815977,2011-07-13,"New York, New York, United States",within an hour,1.0,0.95,t,2.0,t,t
819674,2011-07-14,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
820010,2011-07-14,"New York, New York, United States",within an hour,1.0,0.81,t,2.0,t,t
826459,2011-07-16,"New York, New York, United States",within a day,1.0,0.55,t,1.0,t,t
835105,2011-07-18,"New York, New York, United States",within a day,0.5,0.5,f,0.0,t,t
836168,2011-07-18,"New York, New York, United States",within a few hours,1.0,1.0,f,14.0,t,t
838704,2011-07-19,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,f
844318,2011-07-20,"New York, New York, United States",within an hour,1.0,0.33,f,0.0,t,t
844862,2011-07-20,"New York, New York, United States",within a few hours,1.0,1.0,f,2.0,t,t
849248,2011-07-21,"Brooklyn, USA",within a few hours,1.0,0.0,f,2.0,t,t
849356,2011-07-21,"New York, New York, United States",within an hour,1.0,0.7,t,1.0,t,t
849492,2011-07-21,"Great Neck, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
858366,2011-07-23,"New York, New York, United States",within an hour,1.0,1.0,t,3.0,t,t
863303,2011-07-25,"New York, New York, United States",within an hour,1.0,1.0,t,2.0,t,t
864370,2011-07-25,"New York, New York, United States",within an hour,1.0,0.91,t,2.0,t,t
864737,2011-07-25,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
865264,2011-07-25,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
867249,2011-07-25,"New York, New York, United States",within an hour,1.0,0.93,t,1.0,t,t
867637,2011-07-25,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,0.0,t,t
869880,2011-07-25,"New York, New York, United States",within an hour,1.0,0.67,t,2.0,t,t
872528,2011-07-26,"New York, New York, United States",a few days or more,0.4,0.5,f,1.0,t,t
872805,2011-07-26,"New York, New York, United States",within an hour,1.0,0.5,t,2.0,t,t
873273,2011-07-26,"New York, New York, United States",within an hour,1.0,0.85,t,2.0,t,t
874355,2011-07-26,"New York, New York, United States",within an hour,1.0,0.5,f,1.0,t,t
874471,2011-07-26,"Brooklyn, New York, United States",within an hour,1.0,0.44,t,1.0,t,t
875439,2011-07-26,US,within a few hours,1.0,0.71,t,1.0,t,t
875830,2011-07-26,"New York, New York, United States",within an hour,1.0,0.91,t,1.0,t,t
890215,2011-07-29,"New York, New York, United States",within an hour,1.0,0.75,f,2.0,t,t
891267,2011-07-29,"New York, New York, United States",within an hour,1.0,0.88,f,2.0,t,f
892811,2011-07-30,"Brooklyn, New York, United States",within an hour,1.0,1.0,f,0.0,t,f
899579,2011-07-31,"Brooklyn, New York, United States",within a few hours,1.0,0.5,f,1.0,t,f
902703,2011-08-01,"San Francisco, California, United States",within a few hours,1.0,1.0,f,1.0,t,t
904110,2011-08-01,"London, England, United Kingdom",within a day,0.67,0.42,f,2.0,t,t
908514,2011-08-02,"New York, New York, United States",within a day,0.5,0.5,f,1.0,t,t
909577,2011-08-02,"New York, New York, United States",within an hour,1.0,0.96,f,3.0,t,t
910677,2011-08-02,"New York, New York, United States",within an hour,1.0,0.56,t,1.0,t,t
912400,2011-08-02,"New York, New York, United States",within an hour,1.0,1.0,t,1.0,t,t
914838,2011-08-03,"New York, New York, United States",within a few hours,1.0,0.89,f,7.0,t,t
922478,2011-08-04,"Brooklyn, New York, United States",within a few hours,1.0,0.86,f,2.0,t,t
922922,2011-08-04,"New York, New York, United States",within an hour,1.0,1.0,f,1.0,t,t
923465,2011-08-04,"New York, New York, United States",within an hour,0.67,1.0,t,1.0,t,t
